Series,Location,Rock Type,K,Ti,Sr,P,Rb,Nb,Ba,Zr,Ce,Th,Y,La
Orogenic,Italy (Tuscany) V.EOM,Lamproite,4.813446476545053,3.9300050829926825,2.8068580295188172,3.4787338326535595,2.775974331129369,1.6020599913279623,3.0737183503461227,2.890421018800914,2.506505032404872,2.0718820073061255,1.4771212547196624,2.155336037465062
Orogenic,Italy (Tuscany) V.EOM,Lamproite,4.812337166920463,3.9330527760746876,2.797959643737196,3.4787338326535595,2.72916478969277,1.6127838567197355,3.0784568180532927,2.900913067737669,2.503790683057181,2.0755469613925306,1.4771212547196624,2.161368002234975
Orogenic,Italy (Tuscany) V.EOM,Lamproite,4.789534319139642,3.9330527760746876,2.812244696800369,3.5149460053080044,2.6483600109809315,1.6020599913279623,3.0707764628434346,2.8959747323590648,2.4899584794248346,2.0791812460476247,1.462397997898956,2.1492191126553797
Orogenic,Italy (Tuscany) V.EOM,Lamproite,4.825465455665705,3.9566936859027955,2.7611758131557314,3.569303667630597,2.7867514221455614,1.591064607026499,3.146128035678238,2.8744818176994666,2.546542663478131,2.0755469613925306,1.380211241711606,2.1702617153949575
Orogenic,Italy (Tuscany) V.EOM,Lamproite,4.819497542517085,3.953807997665307,2.797959643737196,3.5375118332067457,2.765668554759014,1.6232492903979006,3.1072099696478683,2.9479236198317262,2.5622928644564746,2.0,1.4771212547196624,2.143014800254095
Orogenic,Italy (Tuscany) V.EOM,Lamproite,4.817855595450108,3.9300050829926825,2.787460474518415,3.4787338326535595,2.784617292632875,1.6127838567197355,3.087781417809542,2.9014583213961123,2.5289167002776547,2.0827853703164503,1.505149978319906,2.1492191126553797
Orogenic,Italy (Tuscany) V.EOM,Lamproite,4.79011922762119,3.9330527760746876,2.8102325179950842,3.484982781930561,2.6522463410033232,1.6127838567197355,3.070037866607755,2.8959747323590648,2.4983105537896004,2.037426497940624,1.462397997898956,2.173186268412274
Orogenic,Italy (Tuscany) V.EOM,Lamproite,4.825465455665705,3.9566936859027955,2.717670503002262,3.569303667630597,2.813580988568192,1.5563025007672873,3.0013009330204183,2.7552648914122466,2.4540670052789046,1.9424049408561068,1.2479732663618066,2.014352500651009
Orogenic,Italy (Tuscany) V.EOM,Lamproite,4.794770350864783,3.9048215369744335,2.81424759573192,3.45279809855916,2.832508912706236,1.7015679850559273,3.0806264869218056,2.9078411425829445,2.550937325599899,2.0912447659079607,1.3692158574101427,2.148355826449405
Orogenic,Italy (Tuscany) V.EOM,Lamproite,4.794770350864783,3.9048215369744335,2.7788744720027396,3.45279809855916,2.816241299991783,1.649334858712142,3.041392685158225,2.8684680990209865,2.526507275495423,2.03148925570975,1.3463529744506386,2.113207769822735
