Series,Location,Rock Type,K,Ti,Sr,P,Rb,Nb,Ba,Zr,Ce,Th,Y,La
Orogenic,Spain (Betics),Lamproite,0.06808250979505431,-0.6452434451914995,-1.5636552024200718,-0.48790161258980275,1.0335870032187695,-0.36375962666132683,-0.7911829015208975,-0.19910616808045584,-0.331102992309494,0.8411182640190948,0.4099932486117073,-0.7567804537532697
Orogenic,Spain (Betics),Lamproite,-0.18651722679110924,-1.6707314542091778,-2.34287016267741,-1.5157807108804577,0.9824397882581478,-0.6370059120124886,-0.9535689912319196,-1.4755453029138828,-1.2243575643254456,0.05964395198822296,-1.0824431075060132,-1.5186460909923236
Orogenic,Spain (Betics),Lamproite,-0.11345006675466152,-0.6335750653420663,-1.4948452966902794,-0.41296226825247423,1.1286714572984913,-0.44627143094889754,-0.744325184117437,-0.27015716409572926,-0.40052666489643307,0.8001989696675182,0.28021555590167874,-0.8166536236948554
Orogenic,Spain (Betics),Lamproite,-0.3261214797921219,-0.5990891822112303,-1.6897596033862152,-0.43764757655039005,1.1361357533734122,-0.5077806769908129,-0.8088189151600823,-7.159850210359721e-05,-0.5243184994275774,0.9167317811540736,0.2669632322315201,-0.770538991637164
Orogenic,Spain (Betics),Lamproite,0.6166868266092043,-0.46835897950391625,-1.7653593213896261,-0.0736391643119866,0.8151953202539335,-0.5448243820576734,-0.8538325509751221,-0.01647336692310364,-0.46463246134778624,1.0350506279183023,-0.00945449750201143,-0.7652910988190859
Orogenic,Spain (Betics),Lamproite,0.3133072135293625,-1.3257396991841146,-1.3916358268781832,-0.31701075451260513,0.3559550465862848,-1.5041160795873683,-0.4272085078241416,-1.18356034279623,-0.9382387835803587,0.5949182449749428,-0.9663058365545575,-1.0561023523147202
Orogenic,Spain (Betics),Lamproite,-0.855276986641968,-1.4002627028922994,-1.7272204320176532,-0.36444128538242404,-0.09820739806919418,-1.072729066495183,-0.46959191389581184,-1.4003028159659052,-0.9056480242332261,0.5135369231533019,0.019212794445905963,-1.0608756361812561
Orogenic,Spain (Betics),Lamproite,-0.45997233197944526,-1.2721139884979205,-1.581214604969332,-0.22523239052481506,0.16593742153076024,-0.8798903367627522,-0.44626403914873986,-1.1009296375528073,-0.840226043589407,0.5877395259038594,0.42270465984399813,-1.0371685940139337
Orogenic,Spain (Betics),Lamproite,-1.3290731016048947,-0.4169903675963373,-1.7414417420986654,-0.5921484703023845,0.8631290420214695,-0.6370059120124886,-0.7029429584107101,-0.33429193683014,-0.03194336425835752,0.9348932965375757,-0.7810865997972433,-0.4125245803545296
Orogenic,Spain (Betics),Lamproite,-0.2787388991412744,-1.4586112498672934,-1.2214275394462066,-0.5921484703023845,-0.2106175497432792,-1.1815781706947404,-0.42559099270525036,-1.7064728297671576,-0.06675148542212216,0.9308201876441029,-0.27886394145030835,-0.08466958588415376
Orogenic,Spain (Betics),Lamproite,-2.1731167694565108,-0.7049440280999844,-1.7037294851321678,-0.877795831739615,0.3437012023041193,-0.4336987066408033,-0.7619325613834315,-0.06079272312249843,-0.07740786667760587,0.8680388319313814,-0.12658458729726618,-0.3944953260308861
Orogenic,Spain (Betics),Lamproite,-1.7847071948868751,-0.6335750653420663,-1.9460799733747354,-0.877795831739615,0.5364642021167632,-0.3374223267493403,-0.8049599799239575,-0.14984722083761118,-0.07293699641359339,0.8328957986903914,-0.5375317796782028,-0.533197708453765
Orogenic,Spain (Betics),Lamproite,-1.746641975600897,-0.3575194590537814,-1.0433557464540744,-0.41296226825247423,0.901031220456509,-0.04904286874245141,-0.35979070315372985,0.24825371092881351,0.4306735692215242,1.223369247496116,0.0617688870039712,-0.04039244017937538
Orogenic,Spain (Betics),Lamproite,-0.86062424207255,-0.6688477661507022,-1.789551505752593,-0.9398758895419088,0.40404086582287435,-0.52448286820113,-0.86927179891495,-0.34883052917139656,-0.12583296016439174,0.7386036489244103,-0.6225416354905235,-0.5122762629657074
